user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets,dias_desde_login
10342,38,Básico,3640.0,Colombia,Drama,2024-09-01,0,664.0
13253,24,Estándar,654.8,Brasil,Romance,2024-08-31,1,665.0
17337,50,Básico,861.0,Colombia,Acción,2024-08-31,2,665.0
11794,34,Estándar,1209.8,Brasil,Crimen,2024-08-30,0,666.0
14317,42,Básico,287.9,Colombia,Crimen,2024-08-30,0,666.0
17826,23,Básico,804.8,Uruguay,Romance,2024-08-30,0,666.0
10981,36,Básico,418.2,México,Romance,2024-08-29,1,667.0
12836,40,Estándar,747.0,Brasil,Comedia,2024-08-29,0,667.0
13236,24,Básico,0.0,Colombia,Crimen,2024-08-29,2,667.0
13319,31,Premium,1291.6,Colombia,Drama,2024-08-29,1,667.0
13772,34,Estándar,277.3,México,Romance,2024-08-29,0,667.0
14628,41,Estándar,1290.0,Argentina,Drama,2024-08-29,0,667.0
14824,30,Básico,911.4,Perú,Comedia,2024-08-29,3,667.0
16981,24,Estándar,1015.1,Brasil,Comedia,2024-08-29,1,667.0
11484,57,Estándar,864.9,Perú,Thriller,2024-08-28,0,668.0
12457,30,Básico,920.8,Perú,Crimen,2024-08-28,1,668.0
13686,24,Estándar,1049.2,Colombia,Romance,2024-08-28,0,668.0
11662,41,Estándar,631.6,México,Drama,2024-08-26,0,670.0
17966,42,Estándar,1081.4,Argentina,Thriller,2024-08-25,1,671.0
17404,22,Estándar,585.8,Uruguay,Acción,2024-08-24,0,672.0
10815,24,Estándar,1198.4,Perú,Drama,2024-08-23,1,673.0
14165,27,Estándar,548.6,Uruguay,Crimen,2024-08-23,1,673.0
15664,17,Premium,815.2,Colombia,Drama,2024-08-23,0,673.0
10774,42,Estándar,1339.0,Chile,Thriller,2024-08-22,0,674.0
13415,33,Premium,1136.7,Brasil,Romance,2024-08-22,1,674.0
17500,48,Básico,684.6,Brasil,Romance,2024-08-22,0,674.0
10708,32,Estándar,1169.8,Chile,Romance,2024-08-21,4,675.0
12296,13,Básico,887.3,Uruguay,Drama,2024-08-21,2,675.0
13940,39,Básico,195.3,Brasil,Documental,2024-08-20,1,676.0
14169,25,Premium,833.8,Perú,Crimen,2024-08-20,0,676.0
17716,48,Básico,0.0,Colombia,Drama,2024-08-20,1,676.0
11778,50,Estándar,720.7,Uruguay,Acción,2024-08-19,0,677.0
16220,22,Premium,664.3,Uruguay,Acción,2024-08-17,0,679.0
17484,28,Premium,931.2,Argentina,Documental,2024-08-17,0,679.0
15655,30,Básico,409.6,Colombia,Documental,2024-08-16,0,680.0
15706,14,Básico,261.8,México,Crimen,2024-08-16,0,680.0
10011,46,Estándar,1148.0,Brasil,Comedia,2024-08-15,0,681.0
17471,56,Básico,366.7,Colombia,Romance,2024-08-15,0,681.0
11183,26,Estándar,937.4,Argentina,Drama,2024-08-14,1,682.0
13455,35,Básico,668.3,Uruguay,Comedia,2024-08-14,0,682.0
16511,52,Estándar,802.4,Colombia,Documental,2024-08-14,0,682.0
17035,24,Estándar,1034.9,Chile,Romance,2024-08-14,0,682.0
17569,39,Estándar,772.5,Argentina,Romance,2024-08-14,1,682.0
15540,27,Básico,143.6,Chile,Comedia,2024-08-13,2,683.0
10996,30,Básico,787.0,Brasil,Crimen,2024-08-12,1,684.0
14403,35,Estándar,1047.2,Perú,Crimen,2024-08-12,1,684.0
14810,18,Estándar,742.9,Argentina,Crimen,2024-08-12,0,684.0
15553,37,Premium,757.5,Argentina,Crimen,2024-08-12,2,684.0
10894,39,Básico,3978.8,Perú,Acción,2024-08-11,0,685.0
13736,23,Premium,1204.7,Chile,Romance,2024-08-11,1,685.0
10029,29,Estándar,1028.0,Chile,Drama,2024-08-10,1,686.0
15106,29,Estándar,714.2,Colombia,Romance,2024-08-10,0,686.0
11724,42,Básico,322.8,Argentina,Comedia,2024-08-09,0,687.0
14235,13,Premium,1226.9,México,Crimen,2024-08-09,0,687.0
15751,41,Premium,1450.8,Chile,Crimen,2024-08-09,0,687.0
11469,26,Básico,1183.3,Chile,Thriller,2024-08-08,0,688.0
14783,54,Estándar,764.0,Uruguay,Acción,2024-08-08,0,688.0
17097,28,Estándar,928.8,Colombia,Thriller,2024-08-08,0,688.0
17796,41,Estándar,953.3,Chile,Drama,2024-08-08,0,688.0
10228,49,Estándar,1073.3,Brasil,Comedia,2024-08-07,4,689.0
13355,35,Básico,618.8,Uruguay,Crimen,2024-08-07,0,689.0
15241,41,Básico,752.3,Colombia,Drama,2024-08-07,1,689.0
10225,43,Básico,424.7,Colombia,Acción,2024-08-06,1,690.0
13552,43,Básico,366.7,Brasil,Thriller,2024-08-05,0,691.0
12263,30,Estándar,964.4,Perú,Comedia,2024-08-04,1,692.0
15614,42,Básico,664.1,Uruguay,Comedia,2024-08-04,2,692.0
11272,34,Básico,633.5,Brasil,Comedia,2024-08-03,0,693.0
12929,37,Estándar,917.1,México,Thriller,2024-08-03,2,693.0
11404,54,Estándar,1058.4,Argentina,Acción,2024-08-02,0,694.0
13789,46,Básico,640.8,Chile,Acción,2024-08-02,1,694.0
11038,37,Estándar,1241.1,Brasil,Acción,2024-08-01,1,695.0
11148,45,Básico,80.7,Colombia,Acción,2024-08-01,1,695.0
13115,25,Premium,1499.5,Argentina,Drama,2024-08-01,1,695.0
13444,27,Premium,1413.3,Colombia,Drama,2024-08-01,1,695.0
16162,37,Estándar,757.5,Brasil,Romance,2024-08-01,1,695.0
12584,50,Estándar,1047.9,Brasil,Acción,2024-07-31,0,696.0
14567,31,Estándar,1080.7,México,Comedia,2024-07-31,2,696.0
13822,42,Premium,1554.2,Perú,Acción,2024-07-30,0,697.0
14204,31,Básico,416.1,Perú,Drama,2024-07-30,1,697.0
11449,50,Básico,285.5,Colombia,Comedia,2024-07-29,1,698.0
14069,42,Estándar,604.2,México,Drama,2024-07-28,0,699.0
14215,22,Básico,273.6,México,Drama,2024-07-28,0,699.0
13158,34,Estándar,1101.2,Brasil,Acción,2024-07-27,0,700.0
14704,22,Estándar,373.1,Chile,Romance,2024-07-26,1,701.0
15397,44,Básico,2866.7,Perú,Thriller,2024-07-26,1,701.0
11051,25,Estándar,831.5,Uruguay,Acción,2024-07-25,0,702.0
11516,24,Estándar,1137.3,Argentina,Documental,2024-07-25,0,702.0
17024,39,Premium,916.6,Uruguay,Crimen,2024-07-25,1,702.0
15115,56,Estándar,3710.3,Chile,Acción,2024-07-24,1,703.0
10123,26,Básico,966.6,México,Crimen,2024-07-22,0,705.0
11364,14,Básico,0.0,Chile,Documental,2024-07-22,0,705.0
14006,43,Básico,497.2,Colombia,Documental,2024-07-22,3,705.0
16387,27,Estándar,1051.5,Argentina,Crimen,2024-07-22,2,705.0
10323,34,Básico,822.9,Uruguay,Acción,2024-07-20,1,707.0
10675,17,Básico,463.9,Chile,Crimen,2024-07-20,0,707.0
12977,20,Básico,511.2,Argentina,Crimen,2024-07-20,0,707.0
14148,29,Básico,582.6,Brasil,Drama,2024-07-20,1,707.0
15263,16,Premium,814.3,Chile,Comedia,2024-07-20,1,707.0
15493,39,Básico,0.0,Uruguay,Comedia,2024-07-20,1,707.0
17790,33,Básico,1009.7,Brasil,Acción,2024-07-20,1,707.0
10125,21,Estándar,616.6,Perú,Drama,2024-07-18,1,709.0
10348,59,Estándar,493.8,Uruguay,Drama,2024-07-18,1,709.0
12473,13,Básico,191.7,Argentina,Drama,2024-07-18,1,709.0
12486,19,Estándar,932.4,Colombia,Acción,2024-07-18,1,709.0
14711,23,Básico,596.2,Chile,Comedia,2024-07-18,1,709.0
12386,34,Básico,646.9,Perú,Comedia,2024-07-17,1,710.0
11254,19,Estándar,619.3,Uruguay,Romance,2024-07-16,1,711.0
12750,37,Básico,279.7,Brasil,Acción,2024-07-16,1,711.0
14666,56,Básico,285.2,Perú,Documental,2024-07-16,0,711.0
15175,33,Estándar,952.6,Uruguay,Documental,2024-07-15,1,712.0
15899,43,Premium,1100.6,México,Romance,2024-07-15,1,712.0
16788,37,Premium,1285.5,Uruguay,Drama,2024-07-15,0,712.0
11852,25,Básico,410.8,Uruguay,Documental,2024-07-14,0,713.0
14467,48,Premium,1377.2,México,Crimen,2024-07-14,1,713.0
10439,25,Estándar,1103.0,México,Comedia,2024-07-13,1,714.0
12684,24,Básico,416.4,Brasil,Comedia,2024-07-13,0,714.0
14068,28,Básico,401.2,Brasil,Documental,2024-07-13,2,714.0
13308,31,Estándar,861.8,México,Comedia,2024-07-12,0,715.0
16629,40,Estándar,734.9,Brasil,Comedia,2024-07-12,1,715.0
12058,46,Estándar,998.9,Brasil,Romance,2024-07-11,1,716.0
15537,39,Premium,767.0,Uruguay,Drama,2024-07-11,0,716.0
16393,45,Estándar,730.5,Colombia,Romance,2024-07-08,0,719.0
16034,25,Básico,776.2,Chile,Comedia,2024-07-07,0,720.0
16886,44,Básico,217.8,Argentina,Crimen,2024-07-07,2,720.0
12297,29,Básico,763.3,Argentina,Acción,2024-07-06,1,721.0
13979,51,Básico,171.4,Perú,Acción,2024-07-06,1,721.0
15472,39,Estándar,1220.9,Colombia,Comedia,2024-07-06,1,721.0
17524,43,Premium,433.2,Colombia,Acción,2024-07-06,0,721.0
11798,31,Básico,656.9,Argentina,Documental,2024-07-05,0,722.0
13346,55,Estándar,1257.4,Argentina,Comedia,2024-07-05,0,722.0
17642,16,Premium,757.2,México,Crimen,2024-07-04,1,723.0
10563,32,Básico,379.5,Uruguay,Drama,2024-07-03,1,724.0
17664,57,Básico,469.4,México,Thriller,2024-07-02,2,725.0
11323,57,Estándar,811.4,Brasil,Romance,2024-07-01,2,726.0
11760,25,Básico,353.5,Argentina,Comedia,2024-07-01,1,726.0
10317,26,Básico,294.3,Perú,Thriller,2024-06-30,1,727.0
12978,30,Premium,1067.1,Uruguay,Drama,2024-06-30,1,727.0
10341,44,Básico,381.4,Perú,Thriller,2024-06-29,0,728.0
15538,23,Básico,600.3,Argentina,Comedia,2024-06-29,0,728.0
17145,25,Básico,498.7,Brasil,Drama,2024-06-29,1,728.0
10765,15,Premium,1148.6,Chile,Thriller,2024-06-28,1,729.0
15606,36,Premium,1139.9,Uruguay,Documental,2024-06-28,2,729.0
12482,58,Básico,792.9,Brasil,Comedia,2024-06-27,0,730.0
15120,30,Básico,368.3,Brasil,Comedia,2024-06-27,2,730.0
12772,18,Estándar,1316.8,Colombia,Thriller,2024-06-26,0,731.0
11579,30,Básico,787.0,Perú,Thriller,2024-06-25,0,732.0
13636,33,Estándar,556.6,Uruguay,Acción,2024-06-25,0,732.0
14295,28,Premium,298.9,Perú,Acción,2024-06-25,0,732.0
15770,34,Básico,816.2,Perú,Thriller,2024-06-25,1,732.0
17124,19,Básico,354.5,Colombia,Acción,2024-06-25,0,732.0
17535,71,Estándar,856.4,Brasil,Crimen,2024-06-25,0,732.0
17625,39,Básico,1115.6,México,Acción,2024-06-25,0,732.0
12369,16,Estándar,961.9,Argentina,Comedia,2024-06-24,1,733.0
17743,47,Premium,362.4,Chile,Drama,2024-06-24,1,733.0
13598,31,Estándar,791.6,Chile,Thriller,2024-06-23,1,734.0
17269,56,Básico,437.6,Perú,Documental,2024-06-23,1,734.0
17347,33,Básico,1157.0,Brasil,Drama,2024-06-23,0,734.0
10059,39,Estándar,2976.6,Brasil,Drama,2024-06-22,1,735.0
13425,34,Básico,420.6,Brasil,Thriller,2024-06-22,0,735.0
10935,13,Estándar,1526.0,Colombia,Thriller,2024-06-21,1,736.0
12310,22,Estándar,293.1,Argentina,Romance,2024-06-20,1,737.0
16009,65,Premium,1388.2,Colombia,Comedia,2024-06-20,0,737.0
16117,20,Premium,1188.8,México,Comedia,2024-06-20,0,737.0
10515,37,Básico,647.8,Perú,Thriller,2024-06-19,0,738.0
13870,25,Básico,508.7,Colombia,Crimen,2024-06-19,2,738.0
14977,23,Premium,1588.4,Perú,Comedia,2024-06-19,2,738.0
16559,24,Premium,1358.7,Brasil,Comedia,2024-06-19,0,738.0
10249,35,Estándar,970.9,Perú,Comedia,2024-06-18,0,739.0
11042,15,Básico,1015.7,Perú,Romance,2024-06-18,0,739.0
14748,43,Estándar,1349.8,Argentina,Crimen,2024-06-18,0,739.0
16646,44,Premium,1232.5,Argentina,Crimen,2024-06-18,0,739.0
16652,38,Estándar,542.8,Chile,Thriller,2024-06-18,1,739.0
12855,25,Estándar,716.2,México,Crimen,2024-06-17,0,740.0
15753,39,Básico,1068.4,Argentina,Drama,2024-06-17,1,740.0
16728,40,Estándar,883.8,Perú,Thriller,2024-06-17,1,740.0
10678,50,Estándar,1027.4,Chile,Documental,2024-06-16,1,741.0
10768,40,Básico,0.0,Colombia,Acción,2024-06-16,0,741.0
11702,36,Premium,1444.0,Argentina,Comedia,2024-06-16,1,741.0
13269,34,Básico,106.7,Uruguay,Romance,2024-06-16,1,741.0
14159,27,Estándar,486.8,Chile,Thriller,2024-06-16,1,741.0
16063,19,Básico,708.1,México,Thriller,2024-06-16,0,741.0
16118,36,Estándar,229.0,Colombia,Comedia,2024-06-16,0,741.0
10599,22,Estándar,783.9,México,Romance,2024-06-15,1,742.0
11037,25,Estándar,1134.5,Uruguay,Crimen,2024-06-14,0,743.0
13348,15,Premium,3689.1,Chile,Crimen,2024-06-14,0,743.0
12019,24,Estándar,679.6,Perú,Acción,2024-06-13,0,744.0
15378,53,Estándar,702.0,Colombia,Acción,2024-06-13,0,744.0
17187,33,Estándar,551.2,Uruguay,Comedia,2024-06-13,0,744.0
11288,40,Estándar,853.6,Uruguay,Crimen,2024-06-12,1,745.0
12249,26,Premium,1536.4,Chile,Drama,2024-06-12,1,745.0
13473,33,Estándar,1325.6,México,Comedia,2024-06-12,1,745.0
15908,55,Premium,690.6,Brasil,Documental,2024-06-12,0,745.0
15924,37,Estándar,509.2,Uruguay,Thriller,2024-06-12,2,745.0
17457,13,Básico,160.9,Argentina,Thriller,2024-06-11,1,746.0
10920,34,Estándar,1049.5,Colombia,Documental,2024-06-09,0,748.0
12617,16,Básico,105.5,Chile,Crimen,2024-06-09,1,748.0
14891,33,Básico,523.2,Uruguay,Comedia,2024-06-09,1,748.0
17380,32,Básico,565.6,Brasil,Documental,2024-06-09,4,748.0
17497,41,Premium,1374.8,Uruguay,Crimen,2024-06-09,0,748.0
13885,55,Premium,1070.9,Perú,Thriller,2024-06-08,2,749.0
14085,33,Básico,384.5,Argentina,Documental,2024-06-08,1,749.0
17675,41,Básico,495.5,México,Acción,2024-06-08,0,749.0
15663,23,Básico,782.4,Brasil,Drama,2024-06-07,2,750.0
15969,50,Estándar,1118.6,Argentina,Drama,2024-06-07,0,750.0
11704,39,Básico,442.2,Perú,Comedia,2024-06-06,1,751.0
12558,40,Premium,1844.5,Colombia,Comedia,2024-06-06,0,751.0
12685,25,Premium,722.8,Uruguay,Romance,2024-06-04,2,753.0
14245,36,Estándar,720.0,Brasil,Acción,2024-06-04,1,753.0
17693,41,Estándar,933.8,Uruguay,Crimen,2024-06-04,1,753.0
12497,28,Estándar,896.8,Argentina,Acción,2024-06-03,2,754.0
13528,25,Básico,571.4,Uruguay,Romance,2024-06-03,0,754.0
13576,21,Estándar,1060.6,Uruguay,Crimen,2024-06-03,1,754.0
14413,16,Básico,986.0,Colombia,Documental,2024-06-03,1,754.0
15280,63,Básico,683.8,Brasil,Crimen,2024-06-03,1,754.0
15436,32,Estándar,304.8,Uruguay,Romance,2024-06-03,1,754.0
12235,24,Estándar,1336.6,Colombia,Thriller,2024-06-02,0,755.0
15670,30,Básico,422.5,Uruguay,Comedia,2024-06-02,1,755.0
17141,23,Premium,1388.3,Perú,Acción,2024-06-02,0,755.0
12314,28,Básico,962.1,Colombia,Crimen,2024-06-01,0,756.0
14480,27,Estándar,571.9,Chile,Thriller,2024-06-01,1,756.0
14580,26,Premium,1284.4,Argentina,Drama,2024-06-01,1,756.0
14668,27,Básico,773.3,Brasil,Comedia,2024-06-01,0,756.0
13211,42,Básico,418.8,Chile,Romance,2024-05-31,0,757.0
16980,34,Estándar,1031.6,Perú,Thriller,2024-05-31,0,757.0
11802,35,Estándar,808.1,Perú,Documental,2024-05-30,1,758.0
13911,49,Premium,762.5,Uruguay,Crimen,2024-05-30,1,758.0
16143,33,Estándar,3323.7,Perú,Acción,2024-05-30,1,758.0
16619,37,Básico,672.1,Uruguay,Thriller,2024-05-30,0,758.0
14423,25,Básico,588.2,Perú,Drama,2024-05-29,2,759.0
16061,35,Estándar,1101.6,Colombia,Acción,2024-05-29,1,759.0
16698,26,Básico,567.2,Brasil,Crimen,2024-05-29,1,759.0
16716,49,Básico,691.6,Colombia,Crimen,2024-05-29,0,759.0
17173,31,Básico,0.0,Chile,Drama,2024-05-29,1,759.0
17892,35,Premium,1508.1,Perú,Drama,2024-05-29,1,759.0
14421,47,Básico,395.9,Perú,Comedia,2024-05-28,1,760.0
10248,33,Básico,586.3,Colombia,Thriller,2024-05-27,0,761.0
16503,35,Básico,868.7,Chile,Crimen,2024-05-27,2,761.0
17282,46,Básico,216.7,Uruguay,Documental,2024-05-27,1,761.0
12028,13,Básico,0.0,Colombia,Documental,2024-05-26,0,762.0
15176,26,Básico,272.9,Uruguay,Drama,2024-05-26,1,762.0
16618,39,Premium,1260.2,Colombia,Comedia,2024-05-26,1,762.0
11929,29,Premium,1413.1,Argentina,Documental,2024-05-25,1,763.0
16635,13,Básico,689.8,Chile,Acción,2024-05-25,2,763.0
12409,42,Estándar,1183.4,Perú,Thriller,2024-05-24,1,764.0
13565,44,Básico,79.0,Uruguay,Acción,2024-05-24,1,764.0
15608,29,Estándar,705.9,Brasil,Romance,2024-05-24,1,764.0
17542,34,Estándar,789.9,Chile,Drama,2024-05-24,0,764.0
10824,29,Premium,741.7,México,Romance,2024-05-23,0,765.0
10339,27,Estándar,821.0,Chile,Acción,2024-05-22,0,766.0
12986,33,Premium,1202.0,Uruguay,Documental,2024-05-22,0,766.0
14730,37,Básico,633.9,México,Documental,2024-05-21,3,767.0
10554,52,Premium,1264.5,Chile,Documental,2024-05-20,1,768.0
11012,38,Estándar,995.1,Colombia,Crimen,2024-05-20,1,768.0
14952,33,Estándar,923.8,Chile,Romance,2024-05-19,1,769.0
16637,32,Básico,757.5,Uruguay,Comedia,2024-05-19,2,769.0
17238,23,Básico,803.7,Colombia,Acción,2024-05-19,1,769.0
10960,13,Estándar,1665.7,México,Documental,2024-05-18,1,770.0
14538,36,Básico,728.1,Perú,Comedia,2024-05-18,1,770.0
13780,39,Básico,15.7,Chile,Documental,2024-05-17,0,771.0
17637,46,Básico,307.8,Chile,Drama,2024-05-16,0,772.0
12632,39,Básico,727.2,Colombia,Comedia,2024-05-15,1,773.0
12657,26,Básico,436.1,Colombia,Comedia,2024-05-14,0,774.0
13987,24,Premium,909.1,Colombia,Drama,2024-05-14,0,774.0
14174,44,Estándar,1108.6,Colombia,Documental,2024-05-14,2,774.0
16089,37,Premium,1152.8,Uruguay,Acción,2024-05-14,2,774.0
17419,21,Premium,1011.6,Chile,Drama,2024-05-14,0,774.0
14247,36,Estándar,822.0,Argentina,Drama,2024-05-13,1,775.0
10108,26,Estándar,1093.3,Argentina,Drama,2024-05-12,1,776.0
10190,48,Estándar,1007.2,Colombia,Romance,2024-05-12,0,776.0
15459,41,Estándar,1365.1,Uruguay,Crimen,2024-05-12,0,776.0
17487,26,Básico,1046.9,Uruguay,Acción,2024-05-12,0,776.0
17925,30,Estándar,596.0,Chile,Crimen,2024-05-12,3,776.0
16927,32,Premium,445.6,Brasil,Comedia,2024-05-11,1,777.0
13100,34,Básico,3146.3,Argentina,Crimen,2024-05-10,1,778.0
13879,41,Básico,534.2,Perú,Documental,2024-05-10,0,778.0
15496,25,Básico,736.8,Perú,Romance,2024-05-10,0,778.0
16442,23,Estándar,1197.4,Perú,Romance,2024-05-10,0,778.0
14465,44,Estándar,543.6,Argentina,Acción,2024-05-09,1,779.0
15574,49,Básico,635.9,Perú,Drama,2024-05-08,0,780.0
11242,33,Estándar,1241.6,México,Thriller,2024-05-07,1,781.0
11297,30,Básico,628.4,Colombia,Crimen,2024-05-07,1,781.0
13638,38,Premium,1111.4,Brasil,Documental,2024-05-07,3,781.0
17840,31,Premium,1541.2,Brasil,Comedia,2024-05-07,2,781.0
13093,27,Básico,0.0,Colombia,Comedia,2024-05-06,0,782.0
13523,36,Estándar,802.2,Colombia,Thriller,2024-05-05,0,783.0
14132,21,Básico,604.5,Uruguay,Acción,2024-05-05,0,783.0
14255,45,Básico,0.0,México,Drama,2024-05-05,1,783.0
15495,49,Estándar,687.4,Uruguay,Crimen,2024-05-05,1,783.0
17066,52,Estándar,1329.4,Perú,Comedia,2024-05-05,4,783.0
10349,22,Básico,559.7,Brasil,Documental,2024-05-04,2,784.0
13067,53,Estándar,422.2,México,Comedia,2024-05-03,1,785.0
14978,18,Estándar,677.1,Perú,Thriller,2024-05-03,0,785.0
17262,40,Básico,1226.6,México,Comedia,2024-05-03,0,785.0
16674,30,Básico,0.0,Perú,Drama,2024-05-02,2,786.0
16899,20,Estándar,807.4,Argentina,Acción,2024-05-02,0,786.0
11444,27,Básico,490.0,Chile,Comedia,2024-05-01,1,787.0
11763,20,Estándar,897.8,Chile,Drama,2024-05-01,1,787.0
10709,38,Básico,477.2,México,Crimen,2024-04-30,0,788.0
14392,28,Estándar,596.0,Uruguay,Documental,2024-04-30,0,788.0
10752,29,Básico,510.4,México,Drama,2024-04-29,1,789.0
16225,47,Estándar,679.1,Uruguay,Drama,2024-04-29,0,789.0
12761,42,Estándar,958.9,Brasil,Documental,2024-04-28,0,790.0
13122,42,Básico,240.8,Perú,Romance,2024-04-28,1,790.0
13277,42,Básico,607.9,Argentina,Thriller,2024-04-28,1,790.0
13934,28,Básico,273.6,Brasil,Romance,2024-04-28,0,790.0
12304,34,Estándar,503.5,Chile,Acción,2024-04-27,0,791.0
13108,44,Básico,847.2,Colombia,Acción,2024-04-27,1,791.0
14175,59,Básico,862.8,Uruguay,Thriller,2024-04-27,0,791.0
15679,21,Premium,1114.9,Brasil,Comedia,2024-04-27,1,791.0
17686,33,Estándar,1024.9,Colombia,Crimen,2024-04-27,0,791.0
13717,34,Básico,578.8,Argentina,Drama,2024-04-26,0,792.0
13331,65,Premium,1196.4,México,Thriller,2024-04-25,0,793.0
14177,52,Estándar,953.6,México,Drama,2024-04-25,0,793.0
15929,34,Básico,771.4,Brasil,Acción,2024-04-25,2,793.0
16589,31,Básico,762.9,México,Crimen,2024-04-25,0,793.0
10941,16,Estándar,1259.9,Uruguay,Drama,2024-04-24,1,794.0
12464,25,Estándar,869.2,Perú,Comedia,2024-04-24,1,794.0
12971,43,Básico,965.8,México,Documental,2024-04-23,0,795.0
14470,30,Básico,856.0,Perú,Comedia,2024-04-23,0,795.0
17192,42,Estándar,1161.0,Colombia,Romance,2024-04-23,0,795.0
12902,41,Básico,265.5,Argentina,Documental,2024-04-22,0,796.0
15048,50,Estándar,1123.4,Chile,Romance,2024-04-22,0,796.0
15173,31,Estándar,469.5,Uruguay,Drama,2024-04-22,0,796.0
16088,31,Básico,1413.7,México,Documental,2024-04-21,0,797.0
17142,33,Premium,903.0,Colombia,Romance,2024-04-21,0,797.0
12410,23,Premium,730.8,Argentina,Thriller,2024-04-20,1,798.0
14229,47,Básico,724.8,México,Crimen,2024-04-20,0,798.0
15211,29,Básico,526.8,Perú,Crimen,2024-04-20,0,798.0
11564,23,Básico,207.5,Chile,Thriller,2024-04-19,1,799.0
11565,17,Estándar,712.5,Perú,Thriller,2024-04-19,1,799.0
12188,32,Básico,593.9,Perú,Thriller,2024-04-19,0,799.0
12350,13,Estándar,1276.2,Perú,Crimen,2024-04-19,0,799.0
13499,56,Estándar,860.4,Brasil,Documental,2024-04-19,1,799.0
10120,24,Básico,151.7,Chile,Acción,2024-04-18,0,800.0
14626,31,Estándar,616.1,Brasil,Crimen,2024-04-18,2,800.0
10021,23,Básico,288.4,Argentina,Thriller,2024-04-17,0,801.0
15214,31,Estándar,1083.4,Chile,Documental,2024-04-17,4,801.0
16718,24,Estándar,804.5,México,Drama,2024-04-17,2,801.0
11595,23,Estándar,798.9,Colombia,Romance,2024-04-16,1,802.0
12518,38,Premium,1255.2,México,Drama,2024-04-16,1,802.0
16267,25,Estándar,928.6,México,Romance,2024-04-15,1,803.0
12554,30,Estándar,482.2,Uruguay,Romance,2024-04-14,0,804.0
16106,44,Básico,611.0,Perú,Romance,2024-04-14,1,804.0
17217,44,Básico,1014.4,Chile,Acción,2024-04-14,0,804.0
17561,27,Estándar,757.5,Chile,Drama,2024-04-12,0,806.0
17368,42,Básico,500.7,Uruguay,Documental,2024-04-11,2,807.0
15804,25,Estándar,578.0,México,Acción,2024-04-09,0,809.0
16711,39,Estándar,710.9,México,Documental,2024-04-09,0,809.0
10626,25,Básico,432.6,Colombia,Acción,2024-04-08,2,810.0
11866,58,Premium,1437.6,Brasil,Romance,2024-04-08,0,810.0
16436,41,Estándar,893.4,Uruguay,Drama,2024-04-08,0,810.0
11691,13,Básico,367.1,Perú,Comedia,2024-04-07,1,811.0
12763,29,Básico,538.6,Colombia,Acción,2024-04-07,1,811.0
15915,15,Premium,1068.1,Perú,Thriller,2024-04-07,3,811.0
16421,39,Estándar,688.9,Perú,Romance,2024-04-06,1,812.0
16554,13,Estándar,1244.3,México,Thriller,2024-04-06,0,812.0
14683,29,Básico,997.4,Brasil,Drama,2024-04-05,0,813.0
10946,32,Estándar,180.4,México,Acción,2024-04-04,1,814.0
11842,31,Premium,1140.0,Brasil,Documental,2024-04-04,0,814.0
12541,36,Básico,758.1,Colombia,Documental,2024-04-04,0,814.0
13345,36,Estándar,899.2,Chile,Comedia,2024-04-04,1,814.0
15376,13,Estándar,1094.2,Brasil,Romance,2024-04-04,1,814.0
16527,37,Premium,1294.0,Brasil,Documental,2024-04-04,1,814.0
12430,35,Estándar,429.8,Perú,Acción,2024-04-03,1,815.0
16997,52,Básico,635.4,Brasil,Romance,2024-04-03,0,815.0
10618,34,Estándar,621.0,Perú,Romance,2024-04-02,0,816.0
15800,46,Premium,1227.3,Brasil,Acción,2024-04-02,1,816.0
16107,44,Básico,47.3,Argentina,Romance,2024-04-02,2,816.0
17112,19,Estándar,722.7,Argentina,Thriller,2024-04-02,2,816.0
11351,49,Estándar,1030.0,Uruguay,Crimen,2024-04-01,3,817.0
12905,33,Básico,543.9,Colombia,Documental,2024-04-01,0,817.0
15039,28,Básico,615.9,Uruguay,Documental,2024-04-01,0,817.0
16903,44,Básico,727.0,Uruguay,Documental,2024-04-01,0,817.0
10096,19,Básico,19.1,Perú,Crimen,2024-03-31,0,818.0
13190,44,Estándar,1000.0,México,Crimen,2024-03-31,0,818.0
12871,29,Básico,576.4,Argentina,Drama,2024-03-30,1,819.0
15259,33,Estándar,314.1,Uruguay,Comedia,2024-03-29,1,820.0
11561,30,Básico,105.3,Argentina,Comedia,2024-03-28,1,821.0
11588,34,Básico,0.0,México,Acción,2024-03-28,1,821.0
14448,29,Estándar,1106.3,Colombia,Thriller,2024-03-28,1,821.0
16617,47,Básico,0.0,Uruguay,Documental,2024-03-28,0,821.0
17464,42,Estándar,703.7,México,Drama,2024-03-27,2,822.0
10309,13,Básico,832.9,Perú,Romance,2024-03-26,0,823.0
10842,57,Básico,636.8,Uruguay,Crimen,2024-03-26,0,823.0
12877,52,Estándar,1461.2,Perú,Romance,2024-03-26,0,823.0
17585,25,Básico,712.8,Brasil,Drama,2024-03-25,0,824.0
10850,18,Premium,638.7,México,Documental,2024-03-24,1,825.0
16069,13,Básico,290.9,Chile,Documental,2024-03-24,0,825.0
17265,24,Básico,1028.2,Perú,Documental,2024-03-24,1,825.0
15431,56,Básico,249.6,Uruguay,Thriller,2024-03-23,2,826.0
16856,15,Básico,786.5,Brasil,Comedia,2024-03-23,0,826.0
